country_area,year,other,solar,wind,hydro
Slovakia,1998,0,0,0,4.267
Slovakia,1999,0,0,0,4.474
Slovakia,2000,0,0,0,4.615
Slovakia,2001,0.154,0,0,4.927
Slovakia,2002,0.152,0,0,5.268
Slovakia,2003,0.099,0,0.002,3.48
Slovakia,2004,0.02,0,0.006,4.1
Slovakia,2005,0.032,0,0.006,4.638
Slovakia,2006,0.398314,0,0.006,4.399
Slovakia,2007,0.474,0,0.008,4.451
Slovakia,2008,0.517,0,0.007,4.039332
Slovakia,2009,0.537,0,0.006,4.367561
Slovakia,2010,0.662,0.016942,0.006,5.255
Slovakia,2011,0.819,0.397,0.005,3.778187
Slovakia,2012,0.941,0.424,0.006,4.103
Slovakia,2013,0.911,0.588,0.006,4.848
Slovakia,2014,1.417,0.597,0.006,4.209
Slovakia,2015,1.662,0.506,0.006,3.866
Slovakia,2016,1.731,0.533,0.006,4.359
Slovakia,2017,1.696,0.506,0.006,4.324
Slovakia,2018,1.625,0.585,0.006,3.59
Slovakia,2019,1.693,0.589,0.006,4.356
Slovakia,2020,1.673,0.663,0.004,4.517
Slovakia,2021,1.844,0.671,0.005,4.258
Slovakia,2022,1.49,0.65,0.004,3.678
Slovakia,2023,1.414,0.605,0.004,4.686
Slovakia,2024,1.4557174,0.69459236,0.004010959,4.9315176
Slovenia,1990,0,0,0,2.974
Slovenia,1991,0,0,0,3.608
Slovenia,1992,0,0,0,3.423
Slovenia,1993,0,0,0,3.035
Slovenia,1994,0,0,0,3.399
Slovenia,1995,0,0,0,3.252
Slovenia,1996,0,0,0,3.668
Slovenia,1997,0,0,0,3.091
Slovenia,1998,0,0,0,3.45
Slovenia,1999,0.031,0,0,3.739
Slovenia,2000,0.07,0,0,3.834
Slovenia,2001,0.072,0,0,3.796
Slovenia,2002,0.102,0,0,3.313
Slovenia,2003,0.122,0,0,2.957
Slovenia,2004,0.121,0,0,4.095
Slovenia,2005,0.11,0,0,3.461
Slovenia,2006,0.099,0,0,3.591
Slovenia,2007,0.104,0,0,3.266
Slovenia,2008,0.291,0.001,0,4.018
Slovenia,2009,0.193,0.004,0,4.715
Slovenia,2010,0.221,0.013,0,4.518
Slovenia,2011,0.252,0.066,0,3.562
Slovenia,2012,0.267,0.163,0,3.899
Slovenia,2013,0.261,0.215,0.004,4.629
Slovenia,2014,0.259,0.257,0.004,6.092
Slovenia,2015,0.267,0.274,0.006,3.808
Slovenia,2016,0.283,0.267,0.006016438,4.503
Slovenia,2017,0.293889,0.283867,0.005716,3.868345
Slovenia,2018,0.272717,0.254961,0.006021,4.70432
Slovenia,2019,0.256212,0.303039,0.00615,4.479395
Slovenia,2020,0.277377,0.368196,0.006251,4.93406
Slovenia,2021,0.2805,0.453113,0.005593,4.712511
Slovenia,2022,0.272311,0.645587,0.005731,3.148507
Slovenia,2023,0.299454,0.984359,0.006372,5.020766
Slovenia,2024,0.26850018,1.8336886,0.006614419,5.3207865
South Africa,1965,0,0,0,0.037
South Africa,1966,0,0,0,0.036
South Africa,1967,0,0,0,0.026
South Africa,1968,0,0,0,0.024
South Africa,1969,0,0,0,0.021
South Africa,1970,0,0,0,0.025
South Africa,1971,0,0,0,0.112
South Africa,1972,0,0,0,0.834
South Africa,1973,0,0,0,0.985
South Africa,1974,0,0,0,1.132
South Africa,1975,0,0,0,1.12
South Africa,1976,0,0,0,1.876
South Africa,1977,0,0,0,1.944
South Africa,1978,0,0,0,1.907
South Africa,1979,0,0,0,1.144
South Africa,1980,0,0,0,0.992
South Africa,1981,0,0,0,1.653
South Africa,1982,0,0,0,1.016
South Africa,1983,0,0,0,0.595
South Africa,1984,0,0,0,0.56
South Africa,1985,0,0,0,0.624
South Africa,1986,0,0,0,1.623
South Africa,1987,0,0,0,1.617
South Africa,1988,0,0,0,3.162
South Africa,1989,0,0,0,2.759
South Africa,1990,0,0,0,1.01
South Africa,1991,0,0,0,1.98
South Africa,1992,0,0,0,0.75200003
South Africa,1993,0,0,0,0.14600004
South Africa,1994,0,0,0,1.0739999
South Africa,1995,0,0,0,0.529
South Africa,1996,0.06,0,0,1.3189999
South Africa,1997,0.146,0,0,2.092
South Africa,1998,0.231,0,0,1.595
South Africa,1999,0.197,0,0,0.7259999
South Africa,2000,0.4775,0.0093,0,1.1009998
South Africa,2001,0.4231,0.0108,0,1.721
South Africa,2002,0.4603,0.0124,0,2.084
South Africa,2003,0.4084,0.0139,0.006,0.82741207
South Africa,2004,0.3819,0.0155,0.012,0.949939
South Africa,2005,0.4253,0.017,0.012,1.3319402
South Africa,2006,0.4055,0.0186,0.012,2.8976197
South Africa,2007,0.4305,0.0201,0.012,2.86562
South Africa,2008,0.4561,0.0217,0.021,1.2596198
South Africa,2009,0.4491,0.0233,0.03,1.4516199
South Africa,2010,0.3963,0.0276,0.034,1.1428998
South Africa,2011,0.412,0.0803,0.037,3.0638242
South Africa,2012,0.4226,0.086,0.037,1.0185099
South Africa,2013,0.4777,0.243,0.037,1.1039158
South Africa,2014,0.364211,1.074961,1.066,1.7950599
South Africa,2015,0.316528,2.749,3.071,0.73
South Africa,2016,0.331492,3.274,4.209,0.624
South Africa,2017,0.386364,4.239,7.022,0.776
South Africa,2018,0.431334,4.573,6.41,1.103
South Africa,2019,0.43014,4.903,6.632,0.741
South Africa,2020,0.4097,5.7,6.411,1.465
South Africa,2021,0.4097,6.785,8.652,2.018
South Africa,2022,0.362,6.2,9.7,3.1
South Africa,2023,0.469,6.4,11.6,2
South Africa,2024,0.47028494,6.6,11.1,1.1
South America,1965,0,0,0,39.581554
South America,1966,0,0,0,44.095222
South America,1967,0,0,0,46.65261
South America,1968,0,0,0,49.550686
South America,1969,0,0,0,53.435425
South America,1970,0.57093334,0,0,62.88049
South America,1971,1.041386,0,0,69.82073
South America,1972,1.1355976,0,0,79.28879
South America,1973,1.1527706,0,0,89.51795
South America,1974,1.2241551,0,0,103.09859
South America,1975,1.5001678,0,0,112.39166
South America,1976,1.5173002,0,0,125.337105
South America,1977,1.7688485,0,0,139.3818
South America,1978,1.9639169,0,0,153.06062
South America,1979,2.4230032,0,0,173.54976
South America,1980,2.405526,0,0,194.83237
South America,1981,2.447641,0,0,196.83522
South America,1982,2.9034479,0,0,213.39456
South America,1983,3.8014305,0,0,229.53731
South America,1984,3.6446674,0,0,253.0052
South America,1985,3.913132,0,0,273.90704
South America,1986,4.114923,0,0,294.62888
South America,1987,4.4566836,0,0,314.6132
South America,1988,4.306745,0,0,326.4447
South America,1989,4.344164,0,0,334.9196
South America,1990,5.476084,0,0,347.90448
South America,1991,5.6775155,0,0,372.4771
South America,1992,7.399189,0,0,380.07532
South America,1993,7.461511,0,0,409.5474
South America,1994,7.95607,0,0,435.20425
South America,1995,8.332388,0,0,451.17236
South America,1996,9.46631,0,0.012018,467.49365
South America,1997,10.053499,0,0.019192,494.8528
South America,1998,9.659916,0.000017,0.038041,506.0408
South America,1999,10.818791,0.000026,0.037381,504.7165
South America,2000,10.397832,0.001886753,0.0374975,533.3969
South America,2001,11.858205,0.002727489,0.0934005,501.1439
South America,2002,13.398625,0.004713989,0.1435445,525.7035
South America,2003,15.343442,0.006494461,0.1480935,548.27344
South America,2004,16.169346,0.008046187,0.1925755,565.95306
South America,2005,17.42618,0.009650543,0.22323915,599.45667
South America,2006,18.47777,0.000141395,0.3787609,626.76105
South America,2007,23.224754,0.000164369,0.7888675,649.15607
South America,2008,26.765406,0.000268966,1.330337,652.381
South America,2009,30.258827,0.000212961,1.4620273,670.5966
South America,2010,40.055855,0.011397613,2.6444256,670.6312
South America,2011,42.011894,0.040161423,3.23105,712.2574
South America,2012,47.15578,0.12944062,6.0046687,697.6344
South America,2013,53.72186,0.2791036,7.9274025,675.41724
South America,2014,59.294144,0.77129316,15.536101,655.9091
South America,2015,62.91627,1.8264139,27.251997,639.3364
South America,2016,64.88774,3.1576514,40.820534,654.6254
South America,2017,67.642494,5.4637847,51.696556,671.28326
South America,2018,70.872375,10.148036,59.899025,687.8858
South America,2019,70.13254,15.444092,72.56909,682.32117
South America,2020,74.26311,21.584867,79.52916,668.39404
South America,2021,71.09204,31.872272,99.93154,637.1461
South America,2022,69.60477,51.171703,112.00019,711.6931
South America,2023,74.17921,75.6137,127.70387,728.1335
South America,2024,76.46427,101.66973,144.72357,705.1579
South Korea,1965,0,0,0,0.710427
South Korea,1966,0,0,0,0.985322
South Korea,1967,0,0,0,0.953171
South Korea,1968,0,0,0,0.929483
South Korea,1969,0,0,0,1.428512
South Korea,1970,0,0,0,1.220684
South Korea,1971,0,0,0,1.319976
South Korea,1972,0,0,0,1.368076
South Korea,1973,0,0,0,1.284465
South Korea,1974,0,0,0,1.905858
South Korea,1975,0,0,0,1.682809
South Korea,1976,0,0,0,1.788661
South Korea,1977,0,0,0,1.392729
South Korea,1978,0,0,0,1.807524
South Korea,1979,0,0,0,2.296168
South Korea,1980,0,0,0,1.920375
South Korea,1981,0,0,0,2.597707
South Korea,1982,0,0,0,1.715362
South Korea,1983,0,0,0,2.294191
South Korea,1984,0,0,0,1.998143
South Korea,1985,0,0,0,3.184966
South Korea,1986,0,0,0,3.10988
South Korea,1987,0,0,0,3.965371
South Korea,1988,0,0,0,1.987232
South Korea,1989,0,0,0,2.963969
South Korea,1990,0,0.001,0,4.683946
South Korea,1991,0,0.001,0,3.486046
South Korea,1992,0,0.002,0,3.097448
South Korea,1993,0,0.002,0.001,4.227549
South Korea,1994,0,0.002,0.001,2.346092
South Korea,1995,0.25,0.002,0,2.759923
South Korea,1996,0.403,0.003,0,2.424357
South Korea,1997,0.078,0.003,0.001,2.813992
South Korea,1998,0.058,0.004,0.002,4.279418
South Korea,1999,0.087,0.004572,0.005839,4.15926
South Korea,2000,0.079,0.005284,0.016685,4.009553
South Korea,2001,0.088,0.006184,0.01259,2.329939
South Korea,2002,0.179,0.007044,0.014881,3.2327778
South Korea,2003,0.188,0.007752,0.024865,4.8855767
South Korea,2004,0.2928692,0.009872,0.047442,4.311079
South Korea,2005,0.25981373,0.014399,0.129888,3.6732996
South Korea,2006,0.24129018,0.031022,0.238911,3.4675376
South Korea,2007,0.38390425,0.071279,0.375641,3.6316493
South Korea,2008,0.6530758,0.284315,0.436034,3.0701118
South Korea,2009,0.5390645,0.566191,0.685353,2.8131711
South Korea,2010,0.417752,0.77342474,0.8169536,3.6819692
South Korea,2011,1.0193447,0.92275506,0.86288923,4.597667
South Korea,2012,2.1562583,1.1270967,0.91277313,3.9690382
South Korea,2013,3.1209614,1.6676412,1.1482114,4.2892675
South Korea,2014,6.301323,2.6943502,1.1456008,2.7514188
South Korea,2015,7.479414,4.229946,1.3424914,2.1457193
South Korea,2016,8.079599,5.516146,1.6832138,2.8462753
South Korea,2017,9.610962,7.739189,2.1691124,2.8088205
South Korea,2018,11.814518,10.167519,2.4649742,3.359418
South Korea,2019,13.350539,14.192911,2.6792476,2.788679
South Korea,2020,14.033809,19.337963,3.1499484,3.87723
South Korea,2021,17.152586,24.717623,3.1800172,3.054502
South Korea,2022,17.847912,30.72626,3.3694577,3.541179
South Korea,2023,18.716084,33.236446,3.392165,3.7164373
South Korea,2024,20.339903,32.72386,3.3642054,4.2992635
South and Central America (EI),1965,0,0,0,41.302555
South and Central America (EI),1966,0,0,0,46.001225
South and Central America (EI),1967,0,0,0,48.660614
South and Central America (EI),1968,0,0,0,51.74669
South and Central America (EI),1969,0,0,0,55.852425
South and Central America (EI),1970,0.57093334,0,0,65.64019
South and Central America (EI),1971,2.1533859,0,0,73.067635
South and Central America (EI),1972,2.1425977,0,0,82.69269
South and Central America (EI),1973,2.2767706,0,0,93.00975
South and Central America (EI),1974,2.3891551,0,0,106.86309
South and Central America (EI),1975,2.873168,0,0,115.91616
South and Central America (EI),1976,3.3633003,0,0,129.42441
South and Central America (EI),1977,3.6838486,0,0,143.1242
South and Central America (EI),1978,4.0839167,0,0,158.18752
South and Central America (EI),1979,4.383003,0,0,179.78596
South and Central America (EI),1980,4.405631,0,0,201.44287
South and Central America (EI),1981,4.883746,0,0,204.44443
South and Central America (EI),1982,5.525553,0,0,220.19386
South and Central America (EI),1983,6.358536,0,0,237.10901
South and Central America (EI),1984,6.1837726,0,0,261.6087
South and Central America (EI),1985,6.076122,0,0,283.50836
South and Central America (EI),1986,6.2676725,0,0,306.0074
South and Central America (EI),1987,6.7021995,0,0,326.53015
South and Central America (EI),1988,6.639707,0,0,339.224
South and Central America (EI),1989,6.9310308,0,0,347.35876
South and Central America (EI),1990,8.331682,0,0,360.80304
South and Central America (EI),1991,8.405421,0,0,385.09637
South and Central America (EI),1992,10.720842,0,0,392.17712
South and Central America (EI),1993,10.275521,0,0.001717172,423.27594
South and Central America (EI),1994,10.812127,0,0.007777778,447.75696
South and Central America (EI),1995,11.071227,0,0.007777778,463.73972
South and Central America (EI),1996,12.450906,0,0.041973986,482.1879
South and Central America (EI),1997,13.107331,0,0.102926,508.80856
South and Central America (EI),1998,12.338713,0.000017,0.11137238,520.66187
South and Central America (EI),1999,14.474113,0.00012701,0.14847192,522.1518
South and Central America (EI),2000,14.565456,0.002541753,0.2520263,550.31305
South and Central America (EI),2001,16.21691,0.004090489,0.32090253,516.229
South and Central America (EI),2002,17.941471,0.006422989,0.45877823,541.89294
South and Central America (EI),2003,19.874304,0.008736461,0.44300896,565.5637
South and Central America (EI),2004,20.972889,0.011080187,0.543326,584.2788
South and Central America (EI),2005,22.233028,0.018349502,0.5322278,619.22626
South and Central America (EI),2006,23.595226,0.008633631,0.7737159,647.2634
South and Central America (EI),2007,28.835688,0.01125943,1.1578367,669.4346
South and Central America (EI),2008,32.625557,0.015314081,1.6673999,674.5294
South and Central America (EI),2009,36.51384,0.024975453,2.076696,691.6426
South and Central America (EI),2010,46.706276,0.06296357,3.4478762,693.9942
South and Central America (EI),2011,48.872707,0.13448136,4.3240433,735.3732
South and Central America (EI),2012,54.915817,0.34247616,7.6686983,722.45154
South and Central America (EI),2013,62.183014,0.5399603,10.211105,699.75256
South and Central America (EI),2014,68.02902,1.1255031,18.628696,679.2487
South and Central America (EI),2015,71.9387,2.8795807,31.478914,663.208
South and Central America (EI),2016,74.563644,4.9039893,45.206013,679.31836
South and Central America (EI),2017,77.08672,7.6596007,56.156498,701.0984
South and Central America (EI),2018,80.85823,12.813844,65.765335,717.16223
South and Central America (EI),2019,81.54908,18.975813,78.7915,705.525
South and Central America (EI),2020,85.367195,25.798237,85.30434,697.0964
South and Central America (EI),2021,82.641014,36.872387,106.19781,668.9705
South and Central America (EI),2022,80.5623,56.70121,117.87809,745.1074
South and Central America (EI),2023,85.272285,82.16759,134.07416,755.1543
South and Central America (EI),2024,87.20055,109.26027,150.27147,735.7444
Spain,1965,0,0,0,19.687
Spain,1966,0,0,0,27.258
Spain,1967,0,0,0,22.657
Spain,1968,0,0,0,24.388
Spain,1969,0,0,0,30.603
Spain,1970,0.047,0,0,27.772
Spain,1971,0.052,0,0,31.816
Spain,1972,0.061,0,0,35.469
Spain,1973,0.056,0,0,28.912
Spain,1974,0.051,0,0,30.568
Spain,1975,0.113,0,0,26.065
Spain,1976,0.187,0,0,20.932
Spain,1977,0.309,0,0,39.628
Spain,1978,0.316,0,0,40.251
Spain,1979,0.251,0,0,46.397
Spain,1980,0.362,0,0,29.55
Spain,1981,0.424,0,0,21.942
Spain,1982,0.487,0,0,26.331
Spain,1983,0.56,0,0,27.047
Spain,1984,0.55,0,0,31.484
Spain,1985,0.611,0,0,31.287
Spain,1986,0.538,0,0,26.494
Spain,1987,0.563,0,0,27.383
Spain,1988,0.673,0,0,35.246
Spain,1989,0.578,0.006060606,0.013,19.349
Spain,1990,0.542,0.006,0.014,25.414
Spain,1991,0.542,0.007,0.015,27.282
Spain,1992,0.575,0.008,0.103,18.92
Spain,1993,0.579,0.009,0.116,24.377
Spain,1994,0.639,0.01,0.175,28.18
Spain,1995,1.011,0.015,0.27,23.112
Spain,1996,1.083,0.012,0.364,39.802
Spain,1997,1.463,0.013,0.742,34.778
Spain,1998,1.531,0.015,1.352,34.005
Spain,1999,1.724,0.017,2.744,22.863
Spain,2000,1.493,0.018,4.727,29.57
Spain,2001,1.631,0.024,6.759,41.027
Spain,2002,2.586,0.03,9.342,22.92
Spain,2003,3.184,0.041,12.075,41.054
Spain,2004,3.33,0.056,15.7,31.676
Spain,2005,2.653,0.041,21.176,17.872
Spain,2006,2.774,0.119,23.297,25.89
Spain,2007,2.898,0.508,27.568,27.233
Spain,2008,3.255,2.578,32.946,23.532
Spain,2009,3.4088092,6.0669346,37.8869,26.352478
Spain,2010,3.817644,7.064429,43.68136,42.035698
Spain,2011,4.515,8.679536,42.433,30.596
Spain,2012,4.9770093,11.965909,49.472,20.545
Spain,2013,5.290421,13.110889,55.767128,36.7799
Spain,2014,5.414057,13.673027,52.013,39.169
Spain,2015,5.7641673,13.85843,49.325,28.14
Spain,2016,5.6646805,13.641701,48.914,36.38557
Spain,2017,6.078,14.320671,49.127,18.322
Spain,2018,6.175547,12.744,50.896,34.334
Spain,2019,5.637065,15.108287,53.08907,22.486076
Spain,2020,6.137239,20.667141,56.443676,30.506727
Spain,2021,6.891004,27.098,62.061,29.626
Spain,2022,6.7515163,35.723,62.784,17.59
Spain,2023,5.8525,48.586,64.275,24.996
Spain,2024,5.931416,56.47332,62.59241,34.432693
Sri Lanka,1965,0,0,0,0.365
Sri Lanka,1966,0,0,0,0.399
Sri Lanka,1967,0,0,0,0.41
Sri Lanka,1968,0,0,0,0.474
Sri Lanka,1969,0,0,0,0.549
Sri Lanka,1970,0,0,0,0.7403
Sri Lanka,1971,0,0,0,0.8255
Sri Lanka,1972,0,0,0,0.8471
Sri Lanka,1973,0,0,0,0.6957
Sri Lanka,1974,0,0,0,0.9976
Sri Lanka,1975,0,0,0,1.0766
Sri Lanka,1976,0,0,0,1.1095
Sri Lanka,1977,0,0,0,1.2139
Sri Lanka,1978,0,0,0,1.3663
Sri Lanka,1979,0,0,0,1.4618
Sri Lanka,1980,0,0,0,1.4801
Sri Lanka,1981,0,0,0,1.5716
Sri Lanka,1982,0,0,0,1.6076
Sri Lanka,1983,0,0,0,1.2172
Sri Lanka,1984,0,0,0,2.0922
Sri Lanka,1985,0,0,0,2.3956
Sri Lanka,1986,0,0,0,2.6451
Sri Lanka,1987,0,0,0,2.177
Sri Lanka,1988,0,0,0,2.5967
Sri Lanka,1989,0,0,0,2.8012
Sri Lanka,1990,0,0,0,3.1448
Sri Lanka,1991,0,0,0,3.1166
Sri Lanka,1992,0,0,0,2.8999
Sri Lanka,1993,0,0,0,3.796
Sri Lanka,1994,0,0,0,4.0891
Sri Lanka,1995,0,0,0,4.5141
Sri Lanka,1996,0,0,0,3.2519
Sri Lanka,1997,0,0,0,3.44727
Sri Lanka,1998,0,0,0,3.91495
Sri Lanka,1999,0,0,0.0035,4.1774936
Sri Lanka,2000,0,0.000432,0.0034,3.2042077
Sri Lanka,2001,0,0.000903096,0.0035,3.1178436
Sri Lanka,2002,0,0.001501112,0.003605747,2.7004118
Sri Lanka,2003,0,0.002403992,0.003405747,3.3187416
Sri Lanka,2004,0.00012,0.003539072,0.002705747,2.9692228
Sri Lanka,2005,0.00228,0.004615336,0.002405747,3.4595318
Sri Lanka,2006,0.00178,0.00538678,0.002305747,4.643377
Sri Lanka,2007,0.0011,0.00597646,0.002305747,3.956473
Sri Lanka,2008,0.00572,0.006375132,0.003241747,4.139193
Sri Lanka,2009,0.02301,0.006787804,0.003501447,3.8911111
Sri Lanka,2010,0.03251,0.007195476,0.053161446,5.6445594
Sri Lanka,2011,0.031626,0.008714148,0.091620445,4.583892
Sri Lanka,2012,0.022173,0.01000782,0.14680775,3.3021636
Sri Lanka,2013,0.026389,0.01438312,0.23458175,6.9292426
Sri Lanka,2014,0.041393,0.02808402,0.27245376,4.5626483
Sri Lanka,2015,0.05731,0.04872,0.34321,5.97989
Sri Lanka,2016,0.07196,0.08297,0.34487,4.23154
Sri Lanka,2017,0.067,0.22461,0.36681,4.03136
Sri Lanka,2018,0.0871,0.32131,0.32631,6.41146
Sri Lanka,2019,0.1175,0.5004,0.3482,4.8119
Sri Lanka,2020,0.0998,0.8192,0.3502,4.9763
Sri Lanka,2021,0.1628,1.0777,0.6534,7.2266
Sri Lanka,2022,0.10468479,1.4215474,0.7385138,6.8729577
Sri Lanka,2023,0.11392202,1.7016379,0.78247297,5.85944
Sri Lanka,2024,0.11423414,2.5825138,0.7846167,6.9523993
Sweden,1965,0,0,0,46.423
Sweden,1966,0,0,0,45.489
Sweden,1967,0,0,0,49.286
Sweden,1968,0,0,0,48.739
Sweden,1969,0,0,0,41.83
Sweden,1970,0.13,0,0,41.489
Sweden,1971,0.16,0,0,52.012
Sweden,1972,0.226,0,0,53.743
Sweden,1973,0.399,0,0,59.872
Sweden,1974,0.357,0,0,57.265
Sweden,1975,0.31,0,0,57.648
Sweden,1976,0.354,0,0,54.832
Sweden,1977,0.36,0,0,53.495
Sweden,1978,0.276,0,0,57.753
Sweden,1979,0.347,0,0,61.08
Sweden,1980,0.721,0,0,58.868
Sweden,1981,0.921,0,0,59.753
Sweden,1982,1.002,0,0,55.066
Sweden,1983,1.447,0,0.003,63.544
Sweden,1984,1.848,0,0.005,67.906
Sweden,1985,1.802,0,0.006,70.988
Sweden,1986,1.98,0,0.006,60.933
Sweden,1987,1.959,0,0.006,71.854
Sweden,1988,2.041,0,0.005,69.883
Sweden,1989,2.189,0,0.005,71.75
Sweden,1990,1.943,0,0.006,72.509
Sweden,1991,1.86,0,0.013,63.249
Sweden,1992,2.01,0,0.031,74.364
Sweden,1993,2.171,0.001,0.052,74.647
Sweden,1994,2.229,0.001,0.075,59.097
Sweden,1995,2.354,0.001,0.105,68.096
Sweden,1996,2.118,0.001,0.144,51.74
Sweden,1997,2.773,0.001,0.203,69.056
Sweden,1998,2.78,0.001,0.308,74.743
Sweden,1999,2.697,0.001,0.358,71.691
Sweden,2000,4.098,0.001,0.457,78.584
Sweden,2001,3.777,0.002,0.482,79.061
Sweden,2002,4.175,0.002,0.608,66.358
Sweden,2003,4.51,0.002,0.679,53.54
Sweden,2004,7.201,0.002,0.85,60.588
Sweden,2005,7.48981,0.002,0.939341,72.40339
Sweden,2006,8.359192,0.002,0.988238,61.615597
Sweden,2007,9.835833,0.003,1.431704,66.16978
Sweden,2008,10.337182,0.004,2.000572,69.27953
Sweden,2009,11.46041,0.007,2.490411,65.53944
Sweden,2010,12.191233,0.009,3.486528,67.175674
Sweden,2011,11.536489,0.013,6.110219,67.06347
Sweden,2012,12.194,0.019,7.165177,78.93931
Sweden,2013,11.45,0.035,9.842224,61.361156
Sweden,2014,10.696,0.047,11.234097,63.762966
Sweden,2015,10.765,0.097,16.322739,75.312485
Sweden,2016,11.487078,0.143,15.479412,62.133778
Sweden,2017,12.076,0.23,17.608725,65.06267
Sweden,2018,11.913,0.391,16.616726,62.14757
Sweden,2019,13.036,0.663,19.846584,65.29721
Sweden,2020,11.177,1.035,27.526217,72.28601
Sweden,2021,13.082,1.507,27.108343,73.79413
Sweden,2022,13.132,1.963,33.059967,69.808
Sweden,2023,11.7,3.098,34.07461,66.090904
Sweden,2024,10.355042,4.145,40.51095,64.633804
Switzerland,1965,0,0,0,24.097282
Switzerland,1966,0,0,0,27.518608
Switzerland,1967,0,0,0,29.850212
Switzerland,1968,0,0,0,29.515339
Switzerland,1969,0,0,0,28.24513
Switzerland,1970,0,0,0,29.172628
Switzerland,1971,0,0,0,29.043726
Switzerland,1972,0,0,0,24.234034
Switzerland,1973,0,0,0,26.586607
Switzerland,1974,0,0,0,27.850393
Switzerland,1975,0,0,0,32.23579
Switzerland,1976,0,0,0,25.849403
Switzerland,1977,0,0,0,34.88988
Switzerland,1978,0.098,0,0,31.560526
Switzerland,1979,0.287,0,0,29.68438
Switzerland,1980,0.173,0,0,33.447933
Switzerland,1981,0.436,0,0,35.12508
Switzerland,1982,0.39,0,0,35.971413
Switzerland,1983,0.396,0,0,35.06285
Switzerland,1984,0.369,0,0,29.893864
Switzerland,1985,0.365,0,0,32.05207
Switzerland,1986,0.458,0,0,32.90528
Switzerland,1987,0.511,0,0,34.674698
Switzerland,1988,0.513,0,0,35.79507
Switzerland,1989,0.529,0,0,29.77493
Switzerland,1990,0.438,0.001,0,29.797848
Switzerland,1991,0.436,0.002,0,32.080162
Switzerland,1992,0.485,0.003,0,32.703655
Switzerland,1993,0.491,0.004,0,35.781193
Switzerland,1994,0.55,0.005,0,39.072556
Switzerland,1995,0.574,0.006,0,35.171566
Switzerland,1996,0.614,0.007,0.001,28.74798
Switzerland,1997,0.658,0.007,0.002,34.046455
Switzerland,1998,0.689,0.008,0.003,33.475414
Switzerland,1999,0.749,0.01,0.003,40.008263
Switzerland,2000,0.833,0.011,0.003,36.837334
Switzerland,2001,0.876,0.013,0.004,41.32288
Switzerland,2002,0.909,0.015,0.005,35.171818
Switzerland,2003,0.93,0.018,0.005,34.76713
Switzerland,2004,0.97,0.018,0.006,33.751717
Switzerland,2005,1.016,0.021,0.008,31.229898
Switzerland,2006,1.135,0.024,0.015,30.961859
Switzerland,2007,1.179,0.029,0.016,35.253403
Switzerland,2008,1.229,0.037,0.019,36.039383
Switzerland,2009,1.229,0.054,0.023,35.72711
Switzerland,2010,1.272,0.094,0.037,36.06428
Switzerland,2011,1.385,0.168,0.07,32.393364
Switzerland,2012,1.527,0.299,0.088,38.60409
Switzerland,2013,1.607,0.5,0.09,38.464718
Switzerland,2014,1.671,0.842,0.101,38.04005
Switzerland,2015,1.601,1.119,0.11,38.26185
Switzerland,2016,1.725,1.333,0.109,34.62793
Switzerland,2017,1.838,1.683,0.133,34.095364
Switzerland,2018,1.811,1.945,0.122,34.60919
Switzerland,2019,1.862,2.178,0.146,37.63397
Switzerland,2020,1.968,2.599,0.145,37.463486
Switzerland,2021,1.993,2.842,0.145,36.569485
Switzerland,2022,2.005,3.858,0.15,29.56513
Switzerland,2023,2.005,4.624,0.169,36.979874
Switzerland,2024,1.5743359,5.903,0.171,44.93138
Taiwan,1965,0,0,0,2.586
Taiwan,1966,0,0,0,2.661
Taiwan,1967,0,0,0,2.634
Taiwan,1968,0,0,0,3.864
Taiwan,1969,0,0,0,3.052
Taiwan,1970,0,0,0,2.865
Taiwan,1971,0,0,0,3.091
Taiwan,1972,0,0,0,3.636
Taiwan,1973,0,0,0,3.399
Taiwan,1974,0,0,0,4.705
Taiwan,1975,0,0,0,5.261
Taiwan,1976,0,0,0,4.282
Taiwan,1977,0,0,0,4.023
Taiwan,1978,0,0,0,4.966
Taiwan,1979,0,0,0,4.567
Taiwan,1980,0,0,0,2.926
Taiwan,1981,0,0,0,4.791
Taiwan,1982,0.00828249,0,0,4.7812243
Taiwan,1983,0.004545145,0,0,4.98775
Taiwan,1984,0.00350599,0,0,4.385302
Taiwan,1985,0.00295588,0,0,6.0011296
Taiwan,1986,0.0045321,0,0,6.1299214
Taiwan,1987,0.0028272,0,0,5.508951
Taiwan,1988,0.00310436,0,0,4.673866
Taiwan,1989,0.19544211,0,0,4.8634553
Taiwan,1990,0.21162675,0,0,6.38118
Taiwan,1991,0.24322306,0,0,3.8536472
Taiwan,1992,0.26162323,0,0,6.555993
Taiwan,1993,0.23271666,0,0,4.108831
Taiwan,1994,0.25695932,0,0,5.0615253
Taiwan,1995,0.3838249,0,0,4.839462
Taiwan,1996,0.46987855,0,0,4.7430544
Taiwan,1997,0.5255888,0,0,5.2454824
Taiwan,1998,0.6072006,0,0,6.2018576
Taiwan,1999,0.7588638,0,0,5.051025
Taiwan,2000,1.0473682,0.00012,0.00138286,4.5599804
Taiwan,2001,1.3202713,0.000264,0.012228773,5.0902977
Taiwan,2002,1.5993352,0.000348,0.0158796,2.778901
Taiwan,2003,1.7726265,0.000461,0.02376162,3.0345163
