country_area,year,renewable_share
Malaysia,1995,4.3428664
Malaysia,1996,3.2411954
Malaysia,1997,2.2477603
Malaysia,1998,2.4977875
Malaysia,1999,3.9647648
Malaysia,2000,3.471553
Malaysia,2001,2.964407
Malaysia,2002,2.4419253
Malaysia,2003,2.1235485
Malaysia,2004,2.1898427
Malaysia,2005,2.1547606
Malaysia,2006,2.242483
Malaysia,2007,2.0632105
Malaysia,2008,2.5269666
Malaysia,2009,2.4878314
Malaysia,2010,2.2016032
Malaysia,2011,2.7034724
Malaysia,2012,2.8766632
Malaysia,2013,3.3276143
Malaysia,2014,3.6789017
Malaysia,2015,3.8489833
Malaysia,2016,4.960742
Malaysia,2017,6.3118143
Malaysia,2018,6.331725
Malaysia,2019,6.430763
Malaysia,2020,7.1748385
Malaysia,2021,7.645544
Malaysia,2022,7.832597
Malaysia,2023,8.116639
Malaysia,2024,8.281804
Mexico,1965,8.438921
Mexico,1966,9.1024275
Mexico,1967,9.728291
Mexico,1968,10.25307
Mexico,1969,9.903306
Mexico,1970,10.385275
Mexico,1971,9.586945
Mexico,1972,9.24208
Mexico,1973,9.130214
Mexico,1974,8.625862
Mexico,1975,7.384516
Mexico,1976,7.883261
Mexico,1977,8.289891
Mexico,1978,6.257336
Mexico,1979,6.4173403
Mexico,1980,5.5150523
Mexico,1981,7.154272
Mexico,1982,6.5086646
Mexico,1983,6.0058875
Mexico,1984,6.5007915
Mexico,1985,7.443336
Mexico,1986,6.3548784
Mexico,1987,5.9377317
Mexico,1988,6.5740724
Mexico,1989,7.047668
Mexico,1990,6.3846393
Mexico,1991,5.9843874
Mexico,1992,6.8360877
Mexico,1993,6.8284926
Mexico,1994,5.1814713
Mexico,1995,6.739381
Mexico,1996,7.22658
Mexico,1997,6.0748744
Mexico,1998,5.5740952
Mexico,1999,6.8996468
Mexico,2000,6.6645803
Mexico,2001,5.9095926
Mexico,2002,5.124882
Mexico,2003,4.4104505
Mexico,2004,4.989392
Mexico,2005,5.004691
Mexico,2006,5.1775947
Mexico,2007,4.845502
Mexico,2008,6.04278
Mexico,2009,4.5587587
Mexico,2010,5.9526296
Mexico,2011,5.6022654
Mexico,2012,5.1935306
Mexico,2013,4.8340197
Mexico,2014,6.426185
Mexico,2015,5.8616557
Mexico,2016,5.731222
Mexico,2017,5.7701097
Mexico,2018,6.3425817
Mexico,2019,6.6410456
Mexico,2020,8.668187
Mexico,2021,9.537886
Mexico,2022,9.242802
Mexico,2023,7.9276714
Mexico,2024,8.250967
Middle Africa (EI),1965,29.29779
Middle Africa (EI),1966,29.643108
Middle Africa (EI),1967,28.047277
Middle Africa (EI),1968,28.15171
Middle Africa (EI),1969,29.218458
Middle Africa (EI),1970,31.104136
Middle Africa (EI),1971,29.168444
Middle Africa (EI),1972,28.80501
Middle Africa (EI),1973,27.88963
Middle Africa (EI),1974,26.681429
Middle Africa (EI),1975,30.949415
Middle Africa (EI),1976,30.441603
Middle Africa (EI),1977,29.396448
Middle Africa (EI),1978,26.469322
Middle Africa (EI),1979,26.916302
Middle Africa (EI),1980,27.086542
Middle Africa (EI),1981,26.966686
Middle Africa (EI),1982,28.960327
Middle Africa (EI),1983,27.59816
Middle Africa (EI),1984,30.389433
Middle Africa (EI),1985,30.689966
Middle Africa (EI),1986,32.017754
Middle Africa (EI),1987,31.386726
Middle Africa (EI),1988,30.313276
Middle Africa (EI),1989,34.352043
Middle Africa (EI),1990,33.28915
Middle Africa (EI),1991,34.192093
Middle Africa (EI),1992,36.17246
Middle Africa (EI),1993,34.3508
Middle Africa (EI),1994,33.76734
Middle Africa (EI),1995,36.248642
Middle Africa (EI),1996,36.27304
Middle Africa (EI),1997,33.950504
Middle Africa (EI),1998,34.467598
Middle Africa (EI),1999,34.438995
Middle Africa (EI),2000,34.56799
Middle Africa (EI),2001,34.349777
Middle Africa (EI),2002,32.612114
Middle Africa (EI),2003,31.252077
Middle Africa (EI),2004,29.718927
Middle Africa (EI),2005,31.296701
Middle Africa (EI),2006,31.461962
Middle Africa (EI),2007,27.92442
Middle Africa (EI),2008,27.040817
Middle Africa (EI),2009,25.2079
Middle Africa (EI),2010,23.521255
Middle Africa (EI),2011,22.760714
Middle Africa (EI),2012,20.207212
Middle Africa (EI),2013,20.38779
Middle Africa (EI),2014,20.981222
Middle Africa (EI),2015,20.965296
Middle Africa (EI),2016,21.695711
Middle Africa (EI),2017,24.374949
Middle Africa (EI),2018,26.360844
Middle Africa (EI),2019,27.040676
Middle Africa (EI),2020,31.06653
Middle Africa (EI),2021,28.874918
Middle Africa (EI),2022,28.16003
Middle Africa (EI),2023,29.63933
Middle Africa (EI),2024,29.908087
Middle East (EI),1965,1.2103968
Middle East (EI),1966,1.263402
Middle East (EI),1967,1.3279618
Middle East (EI),1968,1.3699279
Middle East (EI),1969,1.4258034
Middle East (EI),1970,1.4084883
Middle East (EI),1971,1.3733239
Middle East (EI),1972,1.5521634
Middle East (EI),1973,1.1554745
Middle East (EI),1974,1.394306
Middle East (EI),1975,1.5851879
Middle East (EI),1976,1.6348593
Middle East (EI),1977,1.6116914
Middle East (EI),1978,2.1028128
Middle East (EI),1979,1.7617753
Middle East (EI),1980,1.8383085
Middle East (EI),1981,1.7834918
Middle East (EI),1982,1.678921
Middle East (EI),1983,1.4721111
Middle East (EI),1984,1.3224202
Middle East (EI),1985,1.2572612
Middle East (EI),1986,1.2716532
Middle East (EI),1987,1.5003505
Middle East (EI),1988,1.4569501
Middle East (EI),1989,1.2213858
Middle East (EI),1990,1.4200628
Middle East (EI),1991,0.98868597
Middle East (EI),1992,1.4594264
Middle East (EI),1993,1.5967644
Middle East (EI),1994,1.1861012
Middle East (EI),1995,1.2965187
Middle East (EI),1996,1.2603465
Middle East (EI),1997,1.0215293
Middle East (EI),1998,1.0749296
Middle East (EI),1999,0.7256821
Middle East (EI),2000,0.62633145
Middle East (EI),2001,0.6419293
Middle East (EI),2002,0.8706908
Middle East (EI),2003,0.9166936
Middle East (EI),2004,1.0494082
Middle East (EI),2005,1.0194005
Middle East (EI),2006,1.1368701
Middle East (EI),2007,1.0228173
Middle East (EI),2008,0.4897955
Middle East (EI),2009,0.4294284
Middle East (EI),2010,0.56492406
Middle East (EI),2011,0.5737667
Middle East (EI),2012,0.64981735
Middle East (EI),2013,0.6900567
Middle East (EI),2014,0.5860247
Middle East (EI),2015,0.4979259
Middle East (EI),2016,0.5987389
Middle East (EI),2017,0.62950826
Middle East (EI),2018,0.50342554
Middle East (EI),2019,1.2776197
Middle East (EI),2020,1.1475357
Middle East (EI),2021,0.9744671
Middle East (EI),2022,1.0575472
Middle East (EI),2023,1.4978552
Middle East (EI),2024,1.5773549
Morocco,1965,19.206142
Morocco,1966,12.621758
Morocco,1967,10.57867
Morocco,1968,11.190353
Morocco,1969,13.211026
Morocco,1970,12.407595
Morocco,1971,13.191324
Morocco,1972,12.811625
Morocco,1973,8.590787
Morocco,1974,9.016254
Morocco,1975,6.731108
Morocco,1976,6.0981016
Morocco,1977,7.442536
Morocco,1978,7.272707
Morocco,1979,7.2853036
Morocco,1980,6.955462
Morocco,1981,4.840228
Morocco,1982,2.619898
Morocco,1983,2.145159
Morocco,1984,1.6102208
Morocco,1985,2.0700543
Morocco,1986,2.6492338
Morocco,1987,3.3012943
Morocco,1988,3.546143
Morocco,1989,3.9854908
Morocco,1990,4.1058965
Morocco,1991,4.074406
Morocco,1992,2.860673
Morocco,1993,1.2996103
Morocco,1994,2.2370532
Morocco,1995,1.6583773
Morocco,1996,5.091763
Morocco,1997,5.213629
Morocco,1998,4.3339806
Morocco,1999,1.9364423
Morocco,2000,1.8514851
Morocco,2001,2.3284373
Morocco,2002,2.1849256
Morocco,2003,3.4428172
Morocco,2004,3.2725637
Morocco,2005,1.9537929
Morocco,2006,1.8953096
Morocco,2007,1.9266162
Morocco,2008,1.7804509
Morocco,2009,4.4312935
Morocco,2010,5.532392
Morocco,2011,3.4209776
Morocco,2012,2.9226825
Morocco,2013,4.7959743
Morocco,2014,4.1867847
Morocco,2015,5.071517
Morocco,2016,5.2578416
Morocco,2017,4.9719467
Morocco,2018,6.6989107
Morocco,2019,7.1096087
Morocco,2020,7.141505
Morocco,2021,7.1264544
Morocco,2022,6.6156073
Morocco,2023,7.97416
Morocco,2024,8.673474
Netherlands,1965,0
Netherlands,1966,0
Netherlands,1967,0
Netherlands,1968,0
Netherlands,1969,0
Netherlands,1970,0
Netherlands,1971,0
Netherlands,1972,0
Netherlands,1973,0
Netherlands,1974,0
Netherlands,1975,0.30505693
Netherlands,1976,0.3037452
Netherlands,1977,0.30752206
Netherlands,1978,0.42102095
Netherlands,1979,0.37220415
Netherlands,1980,0.36702493
Netherlands,1981,0.41008586
Netherlands,1982,0.10836987
Netherlands,1983,0.09401411
Netherlands,1984,0.0066644
Netherlands,1985,0.16854893
Netherlands,1986,0.2014519
Netherlands,1987,0.24990332
Netherlands,1988,0.30080315
Netherlands,1989,0.33543637
Netherlands,1990,0.27298614
Netherlands,1991,0.31010416
Netherlands,1992,0.32961985
Netherlands,1993,0.3632424
Netherlands,1994,0.4136152
Netherlands,1995,0.44182104
Netherlands,1996,0.5463039
Netherlands,1997,0.6161634
Netherlands,1998,0.7030627
Netherlands,1999,0.769716
Netherlands,2000,0.8954775
Netherlands,2001,0.9577014
Netherlands,2002,1.1499947
Netherlands,2003,1.1242951
Netherlands,2004,1.4521759
Netherlands,2005,2.013442
Netherlands,2006,2.239911
Netherlands,2007,2.3409986
Netherlands,2008,2.816523
Netherlands,2009,3.3230915
Netherlands,2010,3.0386908
Netherlands,2011,3.5456226
Netherlands,2012,3.6702337
Netherlands,2013,3.6103115
Netherlands,2014,3.6512747
Netherlands,2015,4.031189
Netherlands,2016,4.1387153
Netherlands,2017,4.794659
Netherlands,2018,5.5051446
Netherlands,2019,6.7085767
Netherlands,2020,9.734893
Netherlands,2021,11.482852
Netherlands,2022,14.416846
Netherlands,2023,16.630291
Netherlands,2024,18.119257
New Zealand,1965,38.232258
New Zealand,1966,38.4951
New Zealand,1967,38.717747
New Zealand,1968,40.06036
New Zealand,1969,39.058144
New Zealand,1970,37.70188
New Zealand,1971,40.4376
New Zealand,1972,39.986256
New Zealand,1973,37.984177
New Zealand,1974,39.814514
New Zealand,1975,42.640213
New Zealand,1976,38.524204
New Zealand,1977,35.86393
New Zealand,1978,38.34234
New Zealand,1979,43.581604
New Zealand,1980,45.717197
New Zealand,1981,46.19388
New Zealand,1982,41.8549
New Zealand,1983,43.191704
New Zealand,1984,42.20447
New Zealand,1985,40.365566
New Zealand,1986,41.7111
New Zealand,1987,40.944374
New Zealand,1988,41.009537
New Zealand,1989,40.25859
New Zealand,1990,40.272728
New Zealand,1991,39.292564
New Zealand,1992,36.401722
New Zealand,1993,39.093678
New Zealand,1994,40.07229
New Zealand,1995,40.820995
New Zealand,1996,38.33256
New Zealand,1997,34.58462
New Zealand,1998,37.697983
New Zealand,1999,34.57964
New Zealand,2000,35.36387
New Zealand,2001,31.766731
New Zealand,2002,34.139435
New Zealand,2003,33.365532
New Zealand,2004,36.99028
New Zealand,2005,33.78733
New Zealand,2006,34.04708
New Zealand,2007,34.70124
New Zealand,2008,33.83558
New Zealand,2009,37.36173
New Zealand,2010,38.311356
New Zealand,2011,39.186787
New Zealand,2012,36.696205
New Zealand,2013,36.768856
New Zealand,2014,37.452274
New Zealand,2015,38.143116
New Zealand,2016,38.817078
New Zealand,2017,37.08545
New Zealand,2018,38.09752
New Zealand,2019,36.899734
New Zealand,2020,39.27529
New Zealand,2021,40.316456
New Zealand,2022,43.294933
New Zealand,2023,42.264587
New Zealand,2024,42.554394
Non-OECD (EI),1965,4.5521665
Non-OECD (EI),1966,4.6809287
Non-OECD (EI),1967,4.5671153
Non-OECD (EI),1968,4.9675236
Non-OECD (EI),1969,5.079451
Non-OECD (EI),1970,5.2024803
Non-OECD (EI),1971,5.1314893
Non-OECD (EI),1972,5.109774
Non-OECD (EI),1973,5.029245
Non-OECD (EI),1974,5.286905
Non-OECD (EI),1975,5.1999545
Non-OECD (EI),1976,5.296616
Non-OECD (EI),1977,5.455276
Non-OECD (EI),1978,5.705636
Non-OECD (EI),1979,5.8178806
Non-OECD (EI),1980,6.1357
Non-OECD (EI),1981,6.1933694
Non-OECD (EI),1982,6.035776
Non-OECD (EI),1983,6.1048436
Non-OECD (EI),1984,6.3491464
Non-OECD (EI),1985,6.5285797
Non-OECD (EI),1986,6.602482
Non-OECD (EI),1987,6.513694
Non-OECD (EI),1988,6.6158514
Non-OECD (EI),1989,6.652689
Non-OECD (EI),1990,6.738515
Non-OECD (EI),1991,6.952496
Non-OECD (EI),1992,7.033016
Non-OECD (EI),1993,7.4326353
Non-OECD (EI),1994,7.809762
Non-OECD (EI),1995,7.9928055
Non-OECD (EI),1996,7.8139486
Non-OECD (EI),1997,7.8820767
Non-OECD (EI),1998,8.169329
Non-OECD (EI),1999,8.080178
Non-OECD (EI),2000,8.055896
Non-OECD (EI),2001,7.9558215
Non-OECD (EI),2002,7.7683835
Non-OECD (EI),2003,7.358778
Non-OECD (EI),2004,7.541986
Non-OECD (EI),2005,7.447286
Non-OECD (EI),2006,7.420438
Non-OECD (EI),2007,7.4333177
Non-OECD (EI),2008,7.7692575
Non-OECD (EI),2009,7.8008995
Non-OECD (EI),2010,8.015069
Non-OECD (EI),2011,7.800059
Non-OECD (EI),2012,8.142191
Non-OECD (EI),2013,8.568565
Non-OECD (EI),2014,8.9687195
Non-OECD (EI),2015,9.099862
Non-OECD (EI),2016,9.589522
Non-OECD (EI),2017,9.931401
Non-OECD (EI),2018,10.412346
Non-OECD (EI),2019,10.842357
Non-OECD (EI),2020,11.599679
Non-OECD (EI),2021,11.883962
Non-OECD (EI),2022,12.550353
Non-OECD (EI),2023,12.814315
Non-OECD (EI),2024,13.783567
North America,1965,5.873307
North America,1966,5.819894
North America,1967,6.1062284
North America,1968,5.858843
North America,1969,6.1793785
North America,1970,6.0311527
North America,1971,6.2225676
North America,1972,6.2641344
North America,1973,6.1581826
North America,1974,6.822083
North America,1975,6.84026
North America,1976,6.502591
North America,1977,5.71094
North America,1978,6.4109435
North America,1979,6.458205
North America,1980,6.683693
North America,1981,6.9383636
North America,1982,7.662892
North America,1983,8.103522
North America,1984,7.926972
North America,1985,7.712246
North America,1986,7.836071
North America,1987,7.241554
North America,1988,6.610203
North America,1989,6.8993154
North America,1990,7.296341
North America,1991,7.393062
North America,1992,7.095675
North America,1993,7.337242
North America,1994,6.978624
North America,1995,7.4452887
North America,1996,7.770106
North America,1997,7.707293
North America,1998,7.1985664
North America,1999,7.272005
North America,2000,6.8399487
North America,2001,6.1580014
North America,2002,6.6523776
North America,2003,6.6040673
North America,2004,6.537387
North America,2005,6.784147
North America,2006,7.099548
North America,2007,6.892039
North America,2008,7.5890594
North America,2009,8.19338
North America,2010,8.1278305
North America,2011,9.087244
North America,2012,9.189115
North America,2013,9.34792
North America,2014,9.452917
North America,2015,9.694766
North America,2016,10.359279
North America,2017,11.027422
North America,2018,10.845119
North America,2019,11.066318
North America,2020,12.478162
North America,2021,12.411072
North America,2022,13.036164
North America,2023,12.964751
North America,2024,13.561747
North America (EI),1965,5.895753
North America (EI),1966,5.8400846
North America (EI),1967,6.132931
North America (EI),1968,5.8785815
North America (EI),1969,6.2025886
North America (EI),1970,6.058107
North America (EI),1971,6.232207
North America (EI),1972,6.2830095
North America (EI),1973,6.1812696
North America (EI),1974,6.854155
North America (EI),1975,6.8716555
North America (EI),1976,6.51612
North America (EI),1977,5.712546
North America (EI),1978,6.41342
North America (EI),1979,6.4513745
North America (EI),1980,6.6718593
North America (EI),1981,6.923802
North America (EI),1982,7.656295
North America (EI),1983,8.092187
North America (EI),1984,7.9068575
North America (EI),1985,7.672235
North America (EI),1986,7.7815194
North America (EI),1987,7.1737394
North America (EI),1988,6.5227127
North America (EI),1989,6.824707
North America (EI),1990,7.222272
North America (EI),1991,7.324505
North America (EI),1992,7.031757
North America (EI),1993,7.2821507
North America (EI),1994,6.935691
North America (EI),1995,7.4168024
North America (EI),1996,7.735581
North America (EI),1997,7.6838593
North America (EI),1998,7.1699505
North America (EI),1999,7.2128644
North America (EI),2000,6.79011
North America (EI),2001,6.11504
North America (EI),2002,6.619412
North America (EI),2003,6.5678964
North America (EI),2004,6.4947805
North America (EI),2005,6.7452497
North America (EI),2006,7.0811644
North America (EI),2007,6.8729672
North America (EI),2008,7.5688834
North America (EI),2009,8.18659
North America (EI),2010,8.103245
North America (EI),2011,9.09081
North America (EI),2012,9.1676035
North America (EI),2013,9.322106
North America (EI),2014,9.433061
North America (EI),2015,9.674178
North America (EI),2016,10.34286
North America (EI),2017,10.997217
North America (EI),2018,10.798135
North America (EI),2019,11.056481
North America (EI),2020,12.424632
North America (EI),2021,12.342437
North America (EI),2022,12.988676
North America (EI),2023,12.955896
North America (EI),2024,13.559166
North Macedonia,1990,4.6121616
North Macedonia,1991,8.040687
North Macedonia,1992,7.829674
North Macedonia,1993,4.8035636
North Macedonia,1994,6.817592
North Macedonia,1995,7.8049393
North Macedonia,1996,7.1272397
North Macedonia,1997,8.374555
North Macedonia,1998,8.918891
North Macedonia,1999,11.961955
North Macedonia,2000,10.607728
North Macedonia,2001,5.9806128
North Macedonia,2002,7.347762
North Macedonia,2003,11.797396
North Macedonia,2004,12.822191
North Macedonia,2005,12.408507
North Macedonia,2006,13.409227
North Macedonia,2007,8.212495
North Macedonia,2008,7.0486703
North Macedonia,2009,10.84947
North Macedonia,2010,18.92331
North Macedonia,2011,11.084478
North Macedonia,2012,8.63599
North Macedonia,2013,13.682829
North Macedonia,2014,11.856857
North Macedonia,2015,17.672855
North Macedonia,2016,17.240671
North Macedonia,2017,11.200621
North Macedonia,2018,16.350788
North Macedonia,2019,10.902692
North Macedonia,2020,13.396246
North Macedonia,2021,14.348124
North Macedonia,2022,13.052943
North Macedonia,2023,16.83277
North Macedonia,2024,16.037403
Norway,1965,66.50187
Norway,1966,63.97106
Norway,1967,65.18663
Norway,1968,65.74337
Norway,1969,62.42588
Norway,1970,60.019695
Norway,1971,62.51323
Norway,1972,62.84811
Norway,1973,64.15756
Norway,1974,66.94558
Norway,1975,66.59803
Norway,1976,65.943665
Norway,1977,62.820427
Norway,1978,62.72855
Norway,1979,64.44537
Norway,1980,63.821724
Norway,1981,67.23572
Norway,1982,67.81243
Norway,1983,70.60153
Norway,1984,69.83586
Norway,1985,68.188736
Norway,1986,65.5804
Norway,1987,67.06574
Norway,1988,68.65048
Norway,1989,70.149796
Norway,1990,71.55794
Norway,1991,70.17898
Norway,1992,71.026276
Norway,1993,70.75534
Norway,1994,68.29652
Norway,1995,69.428665
Norway,1996,64.53172
Norway,1997,65.00285
Norway,1998,65.89856
Norway,1999,67.14488
Norway,2000,70.79301
Norway,2001,66.997635
Norway,2002,68.32399
Norway,2003,62.650433
Norway,2004,63.412933
Norway,2005,68.684525
Norway,2006,65.661865
Norway,2007,67.79772
Norway,2008,69.31733
Norway,2009,67.62752
Norway,2010,64.62948
Norway,2011,65.62393
Norway,2012,69.202286
Norway,2013,66.873436
Norway,2014,67.91426
Norway,2015,67.67566
Norway,2016,69.04622
Norway,2017,68.89434
Norway,2018,68.13159
Norway,2019,66.7414
Norway,2020,70.962906
Norway,2021,71.30543
Norway,2022,69.64841
Norway,2023,70.75797
Norway,2024,71.81197
OECD (EI),1965,6.7281513
OECD (EI),1966,6.7769494
OECD (EI),1967,6.697091
OECD (EI),1968,6.476406
OECD (EI),1969,6.35065
OECD (EI),1970,6.1847734
OECD (EI),1971,6.279207
OECD (EI),1972,6.231608
OECD (EI),1973,5.9276905
OECD (EI),1974,6.5878744
OECD (EI),1975,6.714818
OECD (EI),1976,6.180528
OECD (EI),1977,6.1000757
OECD (EI),1978,6.348909
OECD (EI),1979,6.4622216
OECD (EI),1980,6.6133957
OECD (EI),1981,6.871036
OECD (EI),1982,7.3106833
OECD (EI),1983,7.6172338
OECD (EI),1984,7.382561
OECD (EI),1985,7.2028136
OECD (EI),1986,7.1234894
OECD (EI),1987,6.9600606
OECD (EI),1988,6.8301578
OECD (EI),1989,6.6130266
OECD (EI),1990,6.8378425
OECD (EI),1991,6.8912077
OECD (EI),1992,6.809014
OECD (EI),1993,7.122215
OECD (EI),1994,6.8261404
OECD (EI),1995,7.0853696
OECD (EI),1996,7.025712
OECD (EI),1997,7.13164
OECD (EI),1998,7.0064316
OECD (EI),1999,7.011981
OECD (EI),2000,6.977933
OECD (EI),2001,6.6103415
OECD (EI),2002,6.7427964
OECD (EI),2003,6.665418
OECD (EI),2004,6.816677
OECD (EI),2005,6.9587836
OECD (EI),2006,7.2597065
OECD (EI),2007,7.3330655
OECD (EI),2008,7.9446845
OECD (EI),2009,8.56597
OECD (EI),2010,8.778077
OECD (EI),2011,9.465015
OECD (EI),2012,10.010065
OECD (EI),2013,10.400838
OECD (EI),2014,10.753521
OECD (EI),2015,11.215817
OECD (EI),2016,11.580272
OECD (EI),2017,11.991366
OECD (EI),2018,12.320138
OECD (EI),2019,12.835729
OECD (EI),2020,14.621207
OECD (EI),2021,14.392379
OECD (EI),2022,15.029241
OECD (EI),2023,15.856771
OECD (EI),2024,16.62371
Oceania,1965,10.690844
Oceania,1966,10.407555
Oceania,1967,10.108588
Oceania,1968,10.087442
Oceania,1969,10.007802
Oceania,1970,10.152453
Oceania,1971,10.873974
Oceania,1972,10.71774
Oceania,1973,10.282726
Oceania,1974,10.649329
Oceania,1975,11.329149
Oceania,1976,10.32101
Oceania,1977,9.405021
Oceania,1978,9.781606
Oceania,1979,10.10365
Oceania,1980,10.1302805
Oceania,1981,10.185523
Oceania,1982,9.56333
Oceania,1983,9.798068
Oceania,1984,9.924596
Oceania,1985,9.682266
Oceania,1986,10.095711
Oceania,1987,9.701864
Oceania,1988,9.773617
Oceania,1989,9.382097
Oceania,1990,9.503097
Oceania,1991,9.700303
Oceania,1992,9.2055855
Oceania,1993,9.651912
Oceania,1994,9.691701
Oceania,1995,9.693143
Oceania,1996,9.247771
Oceania,1997,8.517511
Oceania,1998,8.791389
Oceania,1999,8.199584
Oceania,2000,8.436416
Oceania,2001,7.761115
Oceania,2002,8.2000475
Oceania,2003,7.9967227
Oceania,2004,8.519862
Oceania,2005,8.199354
Oceania,2006,8.051154
Oceania,2007,7.838195
Oceania,2008,7.4335623
Oceania,2009,8.132529
Oceania,2010,8.67946
Oceania,2011,9.822865
Oceania,2012,9.591828
Oceania,2013,10.256891
Oceania,2014,10.053629
Oceania,2015,10.347542
Oceania,2016,11.194971
Oceania,2017,10.676391
Oceania,2018,12.016186
Oceania,2019,12.291819
Oceania,2020,14.123908
Oceania,2021,15.940855
Oceania,2022,16.976364
Oceania,2023,17.886288
Oceania,2024,18.182968
Oman,1965,0
Oman,1966,0
Oman,1967,0
Oman,1968,0
Oman,1969,0
Oman,1970,0
Oman,1971,0
Oman,1972,0
Oman,1973,0
Oman,1974,0
Oman,1975,0
Oman,1976,0
Oman,1977,0
Oman,1978,0
Oman,1979,0
Oman,1980,0
Oman,1981,0
Oman,1982,0
Oman,1983,0
Oman,1984,0
Oman,1985,0
Oman,1986,0
Oman,1987,0
Oman,1988,0
Oman,1989,0
Oman,1990,0
Oman,1991,0
Oman,1992,0
Oman,1993,0
Oman,1994,0
Oman,1995,0
Oman,1996,0
Oman,1997,0
Oman,1998,0
Oman,1999,0
Oman,2000,0
Oman,2001,0
Oman,2002,0
Oman,2003,0
Oman,2004,0
Oman,2005,0
Oman,2006,0
Oman,2007,0
Oman,2008,0
Oman,2009,0
Oman,2010,0
Oman,2011,0
Oman,2012,0
Oman,2013,0.000966267
Oman,2014,0.000966374
Oman,2015,0.00277606
Oman,2016,0.003113217
Oman,2017,0.011053859
Oman,2018,0.010394703
Oman,2019,0.016741173
Oman,2020,0.10924955
Oman,2021,0.4964175
Oman,2022,1.1359578
Oman,2023,1.1416178
Oman,2024,1.1151829
Other Asia Pacific (EI),1965,14.006994
Other Asia Pacific (EI),1966,13.226288
Other Asia Pacific (EI),1967,12.48898
Other Asia Pacific (EI),1968,11.662079
Other Asia Pacific (EI),1969,11.104078
Other Asia Pacific (EI),1970,10.452609
Other Asia Pacific (EI),1971,9.793947
Other Asia Pacific (EI),1972,9.635358
Other Asia Pacific (EI),1973,9.500536
Other Asia Pacific (EI),1974,9.102701
Other Asia Pacific (EI),1975,9.319953
Other Asia Pacific (EI),1976,9.111483
Other Asia Pacific (EI),1977,8.814791
Other Asia Pacific (EI),1978,8.632974
Other Asia Pacific (EI),1979,8.582874
Other Asia Pacific (EI),1980,8.133469
Other Asia Pacific (EI),1981,7.9932137
Other Asia Pacific (EI),1982,7.940057
Other Asia Pacific (EI),1983,7.7776937
Other Asia Pacific (EI),1984,7.7116165
Other Asia Pacific (EI),1985,8.134384
Other Asia Pacific (EI),1986,8.474504
Other Asia Pacific (EI),1987,9.228678
Other Asia Pacific (EI),1988,10.05124
Other Asia Pacific (EI),1989,10.595631
Other Asia Pacific (EI),1990,11.273937
Other Asia Pacific (EI),1991,11.302547
Other Asia Pacific (EI),1992,11.922278
Other Asia Pacific (EI),1993,12.192747
Other Asia Pacific (EI),1994,13.356861
Other Asia Pacific (EI),1995,13.785004
Other Asia Pacific (EI),1996,14.080552
Other Asia Pacific (EI),1997,12.764595
Other Asia Pacific (EI),1998,13.158652
Other Asia Pacific (EI),1999,13.275821
Other Asia Pacific (EI),2000,13.560193
Other Asia Pacific (EI),2001,13.688273
Other Asia Pacific (EI),2002,14.162479
Other Asia Pacific (EI),2003,14.111401
Other Asia Pacific (EI),2004,14.362431
Other Asia Pacific (EI),2005,14.596078
Other Asia Pacific (EI),2006,14.998949
Other Asia Pacific (EI),2007,17.089777
Other Asia Pacific (EI),2008,17.418184
Other Asia Pacific (EI),2009,17.12943
Other Asia Pacific (EI),2010,18.522644
Other Asia Pacific (EI),2011,21.608492
Other Asia Pacific (EI),2012,21.20444
Other Asia Pacific (EI),2013,24.902819
Other Asia Pacific (EI),2014,22.686413
Other Asia Pacific (EI),2015,20.30074
Other Asia Pacific (EI),2016,22.429523
Other Asia Pacific (EI),2017,19.381319
Other Asia Pacific (EI),2018,19.914804
Other Asia Pacific (EI),2019,17.575327
Other Asia Pacific (EI),2020,19.532497
Other Asia Pacific (EI),2021,22.48198
Other Asia Pacific (EI),2022,24.11211
Other Asia Pacific (EI),2023,23.218777
Other Asia Pacific (EI),2024,24.54877
Other CIS (EI),1985,16.518509
Other CIS (EI),1986,15.9749155
Other CIS (EI),1987,15.737246
Other CIS (EI),1988,19.466688
Other CIS (EI),1989,18.049139
Other CIS (EI),1990,19.586493
Other CIS (EI),1991,23.190744
Other CIS (EI),1992,27.56294
Other CIS (EI),1993,37.53292
Other CIS (EI),1994,47.090015
Other CIS (EI),1995,46.756855
Other CIS (EI),1996,45.061356
Other CIS (EI),1997,43.23327
Other CIS (EI),1998,42.661556
Other CIS (EI),1999,50.16717
Other CIS (EI),2000,52.095856
Other CIS (EI),2001,50.34296
Other CIS (EI),2002,50.19415
Other CIS (EI),2003,53.692005
Other CIS (EI),2004,51.075096
Other CIS (EI),2005,49.271797
Other CIS (EI),2006,47.78049
Other CIS (EI),2007,45.25122
Other CIS (EI),2008,40.411705
Other CIS (EI),2009,40.92682
Other CIS (EI),2010,43.157635
Other CIS (EI),2011,43.813538
Other CIS (EI),2012,42.411613
Other CIS (EI),2013,42.862324
Other CIS (EI),2014,40.247902
Other CIS (EI),2015,38.186783
Other CIS (EI),2016,38.02709
Other CIS (EI),2017,40.16952
Other CIS (EI),2018,38.275055
Other CIS (EI),2019,40.072136
Other CIS (EI),2020,38.335293
Other CIS (EI),2021,37.628246
Other CIS (EI),2022,37.2134
Other CIS (EI),2023,38.302505
Other CIS (EI),2024,38.954353
